item_code,variant,variant_desctiption,variant_order,vendor,stock_quantity
5543618-63,5,“x”,5,34,0
5182719-34,2,“x”,10,34,1
5989779-69,85,“x”,4,34,0
6463444-96,3,“x”,3,34,3
5523235-01,4,“x”,4,34,0
2543694-28,3,“x”,3,34,0
5182573-34,5,“x”,5,34,3
5523264-66,6,“x”,6,34,2
6463419-63,3,“x”,3,34,0
6463409-39,3,“x”,3,34,1
4653887-96,100B,“x”,30,34,1
5543650-57,3,“x”,3,34,0
7913000-96,90C,“x”,23,34,0
2533674-70,2,“x”,2,34,0
5523222-17,3,“x”,3,34,3
5691273-34,85,“x”,4,34,2
5543614-99,6,“x”,6,34,0
5523240-01,6,“x”,6,34,0
4276450-34,1,“x”,7,34,4
4343367-03,3,“x”,3,34,0
4853720-29,6,“x”,6,34,0
7682980-34,5,“x”,5,34,0
8697353487989,0,“x”,1,35,7
8697353408861,0,“x”,1,35,25
8697353469756,0,“x”,1,35,4
8697353541971,0,“x”,1,35,8
8697353538766,0,“x”,1,35,2
8697353476150,0,“x”,1,35,0
8697353464867,0,“x”,1,35,3
8697353534096,0,“x”,1,35,2
8697353423444,0,“x”,1,35,4
8697353396533,0,“x”,1,35,29
8697353488931,0,“x”,1,35,6
8697353469732,0,“x”,1,35,3
8697353484926,0,“x”,1,35,29
8697353339837,0,“x”,1,35,2
8697353376610,0,“x”,1,35,1
8697353512407,0,“x”,1,35,1
8697353409585,0,“x”,1,35,2
8697353551901,0,“x”,1,35,15
8697353423710,0,“x”,1,35,33
8697353499807,0,“x”,1,35,9
8697353502354,0,“x”,1,35,14
8697353485299,0,“x”,1,35,33
8697353502026,0,“x”,1,35,6
8697353506994,0,“x”,1,35,7
8697353408847,0,“x”,1,35,25
8697353511738,0,“x”,1,35,2
8697353199998,0,“x”,1,35,5
8697353431050,0,“x”,1,35,22
8697353445064,0,“x”,1,35,0
8697353470066,0,“x”,1,35,3
8697353511622,0,“x”,1,35,43
8697353424410,0,“x”,1,35,2
8697353488078,0,“x”,1,35,17
2221254782377,0,“x”,1,35,28
8697353423734,0,“x”,1,35,30
U15BYA0006K-9999,44,“x”,8,39,1
J15AWC0BU85-0899,34,“x”,9,39,0
M2510AT2649-1492,XXL,“x”,6,39,1
M2510BT2649-4386,L,“x”,4,39,3
D02HNA00085-1000,38,“x”,6,39,1
U159XA08522-4002,40,“x”,1,39,0
B25A7A01422-1208,25,“x”,6,39,0
TOCHARLES-207,34-42,“x”,18,40,9
TEONE-435,M,“x”,3,40,1
BOSLIM6-2,34-46,“x”,20,40,8
BELINE-1721,L,“x”,4,40,5
TEONE-956,XL,“x”,5,40,2
TEBOX-956,S,“x”,2,40,1
BEAU-604,S,“x”,2,40,1
BEBOXR-250,XXL,“x”,6,40,1
NECETWO-1661,XL,“x”,5,40,1
BORELAX2-1720,34-42,“x”,18,40,3
LBENFL2-700,L,“x”,4,40,0
BOFIRST-103,34-42,“x”,18,40,6
MASANTAL1-2,XXL,“x”,6,40,1
MIKE-250,M,“x”,3,40,7
NECETWO-1788,XL,“x”,5,40,3
TOREMUS-2,34-46,“x”,20,40,2
BEDISPLAY-2216,XL,“x”,5,40,3
TEONE-1887,XL,“x”,5,40,4
NECETWO-1,XL,“x”,5,40,10
50474057-610,45,“x”,7,413,0
50468742-693,M,“x”,2,413,1
50469303-405,M,“x”,2,413,0
OW39104-G,ST,“x”,1,511,2
OW22066-R,ST,“x”,1,511,11
OW65063-GOL,ST,“x”,1,511,0
OW32247-0,ST,“x”,1,511,1
OW22204-0,ST,“x”,1,511,1
OW32174-G,ST,“x”,1,511,2
OW22379-G,ST,“x”,1,511,1
OW22066-RG,ST,“x”,1,511,16
OW63520-0,ST,“x”,9,511,4
ANA5790644-13A,ST,“x”,1,515,7
ANA5790644-50G,ST,“x”,1,515,6
PDA5150244-431,ST,“x”,1,515,7
AAA5060744-019,ST,“x”,1,515,6
ASA8410144-475,ST,“x”,1,515,2
ASA8410144-692,ST,“x”,1,515,0
PDA3510344-250,ST,“x”,1,515,1
BSA5310144-647,ST,“x”,1,515,2
BCA7560244-452,ST,“x”,1,515,4
ACA7890544-001,ST,“x”,1,515,3
BSA6010244-019,ST,“x”,1,515,0
BMA7210144-950,ST,“x”,1,515,4
AAA6310144-431,ST,“x”,1,515,1
BGA5820144-939,ST,“x”,1,515,6
ANA8350444-70R,ST,“x”,1,515,2
VVA6560194-022,ST,“x”,9,515,1
VVA6560194-441,ST,“x”,9,515,1
77095956-99,20,“x”,3,54,3
27059047-65,22,“x”,5,54,1
37061305-61,20,“x”,3,54,0
27917106-05,23,“x”,6,54,0
17972023-81,23,“x”,6,54,1
87068634-52,20,“x”,3,54,1
17060189-02,21,“x”,4,54,1
17010802-TM,20,“x”,3,54,0
87959203-02,19,“x”,2,54,0
27037133-TC,40,“x”,4,54,0
27009204-14,22,“x”,5,54,0
17081078-52,22,“x”,5,54,0
27011128-TO,36,“x”,2,54,2
27068643-02,36,“x”,3,54,0
37071310-43,20,“x”,3,54,6
37091300-99,20,“x”,3,54,1
17947730-49,22,“x”,5,54,0
27047131-70,20,“x”,3,54,0
17060121-01,40,“x”,6,54,0
77060509-37,21,“x”,4,54,2
37010398-30,22,“x”,5,54,2
37000025-12,6,“x”,8,54,1
17054047-PL,30,“x”,20,54,0
27050350-99,22,“x”,5,54,0
27034386-06,12,“x”,11,54,3
27091144-TN,44,“x”,6,54,1
37050252-20,21,“x”,4,54,0
27016306-TA,38,“x”,4,54,0
27018631-16,21,“x”,4,54,0
87010541-08,22,“x”,5,54,1
17040330-02,14,“x”,12,54,0
37040366-TM,34,“x”,1,54,1
27018631-16,20,“x”,3,54,1
27092513-TO,14,“x”,12,54,0
37092504-02,20,“x”,3,54,4
27077121-TN,36,“x”,3,54,2
17050182-99,21,“x”,4,54,0
87046320-80,99,“x”,1,54,0
27055767-87,21,“x”,4,54,2
27077121-TN,42,“x”,6,54,0
27018631-56,19,“x”,2,54,1
17010769-46,99,“x”,1,54,0
37041307-99,22,“x”,5,54,0
27065769-20,20,“x”,3,54,0
37072881-68,21,“x”,4,54,0
87030569-99,19,“x”,2,54,4
87017124-37,20,“x”,3,54,2
27038630-01,22,“x”,5,54,1
37010072-99,99,“x”,1,54,3
37010020-32,22,“x”,5,54,2
27037120-02,23,“x”,6,54,0
37910020-85,21,“x”,4,54,2
27068645-99,22,“x”,5,54,0
27068634-70,23,“x”,6,54,0
37040791-OR,99,“x”,1,54,3
27085759-99,23,“x”,6,54,0
37020452-42,21,“x”,4,54,5
27029203-99,20,“x”,3,54,0
27041091-56,20,“x”,3,54,1
17070106-TM,36,“x”,3,54,0
37021290-TC,42,“x”,5,54,1
27044029-99,21,“x”,4,54,0
17030591-TN,36,“x”,2,54,3
27005782-35,21,“x”,4,54,1
27008634-99,44,“x”,7,54,0
27047739-31,23,“x”,6,54,0
27075766-84,19,“x”,2,54,1
27083262-40,20,“x”,3,54,2
RPL001814,L,“x”,4,611,0
RPL001764,XL,“x”,5,611,0
RPL001767,L,“x”,4,611,0
RPL001544,M,“x”,3,611,1
RPL001770,L,“x”,4,611,2
RPL001440,L,“x”,4,611,1
RPL001664,32-32,“x”,8,611,0
RPL001127,XXS,“x”,9,611,0
RPL001821,33-32,“x”,11,611,0
RPL000450,28,“x”,5,611,2
06828854299M,0,“x”,1,11,0
068693227410A,0,“x”,1,11,0
068592162410A,0,“x”,1,11,0
06843241383A,0,“x”,1,11,6
00979851386M,0,“x”,1,11,1
06843790763M,0,“x”,1,11,1
065075713823M,0,“x”,1,11,0
06848654226A,0,“x”,1,11,1
06831964001/3M,0,“x”,1,11,0
068366515510A,0,“x”,1,11,1
06840991388A,0,“x”,1,11,5
06840951374A,0,“x”,1,11,3
068304380912M,0,“x”,1,11,0
009658523310A,0,“x”,1,11,0
06851603068A,0,“x”,1,11,2
068524086410A,0,“x”,1,11,0
068516030610A,0,“x”,1,11,1
067606127018M,0,“x”,1,11,1
06837921468A,0,“x”,1,11,0
067560243410A,0,“x”,1,11,1
06852461378A,0,“x”,1,11,2
06852461376A,0,“x”,1,11,0
06851925426A,0,“x”,1,11,0
68570030227,0,“x”,1,11,0
068306091718M,0,“x”,1,11,0
06507487033A,0,“x”,1,11,0
068306534312M,0,“x”,1,11,0
06851603065A,0,“x”,1,11,2
68663290121,0,“x”,1,11,0
06856693179M,0,“x”,1,11,1
06851601155A,0,“x”,1,11,4
06843298009M,0,“x”,1,11,0
06856388005A,0,“x”,1,11,0
06848218056A,0,“x”,1,11,0
068471542210A,0,“x”,1,11,2
068471542212A,0,“x”,1,11,1
06859082658A,0,“x”,1,11,0
068426510013/14,0,“x”,1,11,0
068548674212M,0,“x”,1,11,0
068527615718M,0,“x”,1,11,0
00977881066/12M,0,“x”,1,11,1
06847369165A,0,“x”,1,11,0
0433649-01,48,“x”,8,12,1
6793427-99,4,“x”,4,12,0
7122219-11,5,“x”,5,12,22
6833943-92,36,“x”,2,12,0
9883322-51,38,“x”,10,12,2
7122219-99,5,“x”,5,12,38
8863922-55,2,“x”,2,12,2
9999167-98,4,“x”,4,12,0
8203106-01,1,“x”,1,12,1
0223713-46,3,“x”,3,12,4
6793422-51,38,“x”,3,12,0
0593882-16,5,“x”,5,12,2
1553707-51,3,“x”,3,12,2
1433833-94,3,“x”,3,12,1
7122219-13,2,“x”,2,12,1
7122219-01,4,“x”,4,12,8
6829848-14,38,“x”,3,12,0
1553693-11,50,“x”,9,12,0
0593895-89,3,“x”,3,12,1
7122221-11,5,“x”,5,12,1
7122219-99,4,“x”,4,12,5
6793427-16,3,“x”,3,12,0
7122224-86,3,“x”,3,12,1
2993164-12,42,“x”,2,12,0
7122219-05,3,“x”,3,12,1
1433830-13,5,“x”,5,12,1
A2BYY32-001,40,“x”,11,17,0
A2DFM-288,40,“x”,11,17,0
A2BPR-100,S,“x”,2,17,4
A5ZX5-001,L,“x”,4,17,1
A2BQE-100,M,“x”,3,17,0
A2BPR-A58,S,“x”,2,17,4
A26N4-288,L,“x”,4,17,2
A41DZW,7,“x”,7,17,0
A5ZX5-001,S,“x”,2,17,0
A2QGBM,7.5,“x”,4,17,0
A26N4-100,S,“x”,2,17,0
A2JWPW,8.5,“x”,6,17,1
A2FBD-001,L,“x”,4,17,1
A2921M,11.5,“x”,12,17,0
A2C31-100,M,“x”,3,17,6
AW8784VIS03-RWM,T/U,“x”,1,311,2
M1RI36I3Z11-JBLK,XL,“x”,11,311,2
M1RI36I3Z11-G011,L,“x”,9,311,8
HWAILEP1416-SGN,T/U,“x”,1,311,1
W2RI20KAKZ3-G011,XL,“x”,11,311,0
W1YK0AK8RT2-JBLK,S,“x”,5,311,0
Z2GD00KB210-G7HQ,L,“x”,9,311,1
E2GO12MC04Q-P9JS,M,“x”,7,311,1
V2GQ23K7UW2-G6M1,S,“x”,5,311,3
M1RI36I3Z11-JBLK,L,“x”,9,311,9
W1YA03D4ER2-BLFX,28,“x”,6,311,2
V2RP00MC03W-P9IX,XS,“x”,3,311,1
3633443-01,4,“x”,4,34,0
5523256-23,3,“x”,3,34,2
5523262-20,5,“x”,5,34,0
3703216-29,3,“x”,3,34,0
6463420-01,2,“x”,2,34,1
6483618-97,90B,“x”,22,34,2
6483623-22,95B,“x”,26,34,0
6489397-01,90,“x”,5,34,1
5989841-48,95,“x”,6,34,1
6483518-69,95D,“x”,28,34,0
5999693-48,2,“x”,2,34,2
4933599-97,4,“x”,4,34,0
5523216-94,3,“x”,3,34,1
5523218-97,2,“x”,2,34,1
4343340-75,5,“x”,5,34,0
6463502-22,3,“x”,3,34,1
4276582-01,95,“x”,6,34,3
6463504-64,5,“x”,5,34,2
5523238-23,6,“x”,6,34,0
2533673-72,4,“x”,4,34,2
0873829-71,5,“x”,5,34,0
5523270-64,3,“x”,3,34,4
5523241-69,3,“x”,3,34,2
5523259-64,2,“x”,2,34,5
6463499-97,3,“x”,3,34,2
5163194-01,39,“x”,17,34,1
7682956-99,4,“x”,4,34,1
0873879-71,4,“x”,4,34,1
5989817-73,85,“x”,4,34,2
7682921-99,4,“x”,4,34,4
0873897-02,5,“x”,5,34,1
7682964-99,4,“x”,4,34,4
5663643-70,4,“x”,4,34,0
4343324-70,100B,“x”,30,34,1
8697353501265,0,“x”,1,35,0
8697353494277,0,“x”,1,35,2
8697353484889,0,“x”,1,35,3
8697353424472,0,“x”,1,35,3
8697353469725,0,“x”,1,35,2
8697353514548,0,“x”,1,35,3
8697353488061,0,“x”,1,35,13
8697353494253,0,“x”,1,35,1
8697353423789,0,“x”,1,35,33
8697353523670,0,“x”,1,35,22
8697353554087,0,“x”,1,35,1
8697353506932,0,“x”,1,35,6
8697353431067,0,“x”,1,35,13
8697353506598,0,“x”,1,35,8
8697353424519,0,“x”,1,35,3
8697353478888,0,“x”,1,35,3
8697353423536,0,“x”,1,35,110
8697353478833,0,“x”,1,35,5
8697353274749,0,“x”,1,35,0
8697353478895,0,“x”,1,35,3
8697353514524,0,“x”,1,35,2
8697353423437,0,“x”,1,35,18
8697353506802,0,“x”,1,35,6
8697353506796,0,“x”,1,35,11
8697353511615,0,“x”,1,35,30
8697353540035,0,“x”,1,35,2
8697353487910,0,“x”,1,35,11
8697353488085,0,“x”,1,35,17
8697353554483,0,“x”,1,35,13
2227083003737,0,“x”,1,35,45
8697353339332,0,“x”,1,35,7
8697353487972,0,“x”,1,35,6
8697353476143,0,“x”,1,35,8
8697353374142,0,“x”,1,35,20
8697353487996,0,“x”,1,35,5
U04D7E000KH-9299,44,“x”,8,39,0
D151BA085RY-0232,39,“x”,8,39,2
D154RC0CL54-0211,37,“x”,4,39,0
M2521TT2924-4491,48,“x”,1,39,1
U04D7F0007T-9997,44,“x”,8,39,1
U25EAB00085-1001,42,“x”,4,39,0
M2528BT2919-2132,56,“x”,5,39,0
M2510BT2649-7217,L,“x”,4,39,3
TOCHARLES-2,34-44,“x”,19,40,9
TEBASE-2216,XXL,“x”,6,40,2
TEONE-1788,L,“x”,4,40,2
BEPOLO-1852,L,“x”,4,40,0
TONARA5-211,34-44,“x”,19,40,4
VESIX-956,M,“x”,3,40,0
BEPOLO-250,M,“x”,3,40,4
BEBRIGHT-250,L,“x”,4,40,3
TOHENRI-2,34-48,“x”,21,40,6
TEONE-1887,M,“x”,3,40,2
BONERO15-2,34-46,“x”,20,40,0
MASANTAL1-2,S,“x”,2,40,0
NEUNIR-700,XXL,“x”,6,40,6
BELINE-572,M,“x”,3,40,2
50467384-693,L,“x”,3,413,0
50467321-464,L,“x”,3,413,0
50480170-005,L,“x”,3,413,2
50469708-060,L,“x”,3,413,2
50463825-001,L,“x”,3,413,0
50425897-459,41,“x”,3,413,0
50472707-001,XL,“x”,4,413,1
50425897-459,43,“x”,5,413,0
OWL1011DIV-0,ST,“x”,1,511,15
OW12126-0,ST,“x”,1,511,12
OW32296-RG,ST,“x”,1,511,7
OW65056-GOL,ST,“x”,1,511,2
OW12186-0,ST,“x”,1,511,2
OW63225-0,M,“x”,4,511,4
OW11910-R,ST,“x”,1,511,3
OW22759-RG001,ST,“x”,1,511,1
OW22730-BLU,ST,“x”,1,511,2
OW55011-0,ST,“x”,1,511,1
BGA6350144-219,ST,“x”,1,515,5
BSA7020144-001,ST,“x”,1,515,12
BSA6140644-001,ST,“x”,1,515,3
BSA5370244-682,ST,“x”,1,515,5
AAA6310844-001,ST,“x”,1,515,0
BSA4880144-001,ST,“x”,1,515,0
ANA7290144-98A,ST,“x”,1,515,2
BMA7820144-66A,ST,“x”,1,515,10
BTA7840144-475,ST,“x”,1,515,8
BMA8470144-672,ST,“x”,1,515,4
BMA8470144-424,ST,“x”,1,515,11
BCA7560244-400,ST,“x”,1,515,0
AAA9480144-001,ST,“x”,1,515,1
BCA6870344-104,ST,“x”,1,515,0
AAA6311344-31M,ST,“x”,1,515,1
BTA6530144-440,ST,“x”,1,515,0
BGA6170244-019,ST,“x”,1,515,14
BTA5070644-001,ST,“x”,1,515,10
BSA6900344-98A,ST,“x”,1,515,5
ANA7990144-185,ST,“x”,1,515,4
BSA6140844-001,ST,“x”,1,515,2
BTA5070544-600,ST,“x”,1,515,4
27000952-TG,38,“x”,3,54,5
27071092-OR,99,“x”,1,54,1
37050003-99,99,“x”,1,54,0
87014058-52,23,“x”,6,54,1
87014774-52,19,“x”,2,54,1
87087125-11,20,“x”,3,54,2
87087157-99,19,“x”,2,54,1
87097131-05,20,“x”,3,54,1
27017746-12,19,“x”,2,54,1
17060108-BL,34,“x”,2,54,0
27095782-50,19,“x”,2,54,0
77010539-70,23,“x”,6,54,1
87037160-02,21,“x”,4,54,3
37010468-30,21,“x”,4,54,0
27095751-45,14,“x”,12,54,1
27038637-37,22,“x”,5,54,0
87037160-99,21,“x”,4,54,3
87077125-99,20,“x”,3,54,0
37010481-11,19,“x”,2,54,0
27011125-TM,36,“x”,2,54,3
27067116-10,22,“x”,5,54,0
37071310-43,22,“x”,5,54,3
77008263-99,19,“x”,2,54,0
37002004-49,14,“x”,12,54,0
27054389-37,14,“x”,12,54,0
37001059-99,14,“x”,12,54,0
27092513-TG,7,“x”,4,54,0
77930535-94,19,“x”,2,54,1
87067132-99,19,“x”,2,54,1
27008633-87,19,“x”,2,54,1
27068637-01,22,“x”,5,54,0
37010416-20,22,“x”,5,54,0
27097113-14,19,“x”,2,54,3
27009403-68,21,“x”,4,54,0
17061076-40,20,“x”,3,54,0
37050456-32,19,“x”,2,54,2
37061316-88,20,“x”,3,54,0
27067122-TM,32,“x”,1,54,0
37010045-99,99,“x”,1,54,23
27081138-99,19,“x”,2,54,0
37000460-99,20,“x”,3,54,0
67005953-PL,36,“x”,2,54,0
17081509-02,22,“x”,5,54,0
27001290-99,8,“x”,9,54,1
37091304-TN,38,“x”,4,54,1
17094030-94,8,“x”,9,54,1
27078636-99,19,“x”,2,54,0
27051115-20,99,“x”,1,54,0
27031151-99,22,“x”,5,54,0
27067743-20,19,“x”,2,54,1
27001300-28,20,“x”,3,54,0
27091084-02,6,“x”,8,54,1
37001240-05,21,“x”,4,54,0
37040360-70,19,“x”,2,54,0
27087742-08,20,“x”,3,54,0
27019049-01,21,“x”,4,54,1
37010044-99,99,“x”,1,54,0
87081027-56,5,“x”,3,54,1
RPL000765,34-32,“x”,15,611,2
RPL001770,XL,“x”,5,611,1
RPL001654,M,“x”,3,611,0
RPL001812,L,“x”,4,611,3
06855682749M,0,“x”,1,11,1
068409530010A,0,“x”,1,11,4
0682869404T.U,0,“x”,1,11,2
06840738668A,0,“x”,1,11,2
06856361722A,0,“x”,1,11,2
068517280023M,0,“x”,1,11,0
068404515018M,0,“x”,1,11,1
06847701603M,0,“x”,1,11,0
068516106310A,0,“x”,1,11,0
06834738196A,0,“x”,1,11,0
06840981384A,0,“x”,1,11,4
068432611118M,0,“x”,1,11,1
06757644162A,0,“x”,1,11,1
068366142910A,0,“x”,1,11,0
06847289918/14A,0,“x”,1,11,2
06613417643A,0,“x”,1,11,0
06504401708A,0,“x”,1,11,0
06854867423M,0,“x”,1,11,0
06843208009M,0,“x”,1,11,0
06774191384A,0,“x”,1,11,1
068605383312M,0,“x”,1,11,0
06840451503A,0,“x”,1,11,1
06840738665A,0,“x”,1,11,3
06851601154A,0,“x”,1,11,2
0684695429T.U,0,“x”,1,11,5
06852511383A,0,“x”,1,11,0
068620563218M,0,“x”,1,11,0
06847344293A,0,“x”,1,11,0
068623463218M,0,“x”,1,11,0
06847483336A,0,“x”,1,11,0
06856399168A,0,“x”,1,11,1
067618099115/18,0,“x”,1,11,1
06832884423M,0,“x”,1,11,0
068426510015/18,0,“x”,1,11,0
066133713812M,0,“x”,1,11,2
06837921469A,0,“x”,1,11,0
0092694265T.U,0,“x”,1,11,7
06856404748A,0,“x”,1,11,1
06843246384A,0,“x”,1,11,2
0676694100T.U,0,“x”,1,11,4
1439766-79,3,“x”,3,12,0
1413178-85,4,“x”,4,12,0
8953906-09,4,“x”,4,12,0
1383242-54,5,“x”,5,12,0
6793455-55,36,“x”,2,12,1
1553704-46,44,“x”,6,12,0
1433823-77,7,“x”,7,12,1
7953545-14,40,“x”,4,12,1
3283416-13,6,“x”,6,12,0
8523891-84,1,“x”,1,12,1
0439665-13,42,“x”,5,12,0
7953556-77,38,“x”,3,12,1
1559346-91,3,“x”,3,12,1
8863921-36,3,“x”,3,12,1
1253340-08,4,“x”,4,12,0
8523889-95,1,“x”,1,12,2
0433649-01,44,“x”,6,12,1
8203104-91,1,“x”,1,12,4
7122222-63,6,“x”,6,12,2
6793449-55,40,“x”,4,12,1
7122224-17,4,“x”,4,12,1
7953538-15,40,“x”,4,12,1
7953562-11,38,“x”,3,12,0
7122219-86,5,“x”,5,12,2
0263345-99,5,“x”,5,12,0
0243370-11,4,“x”,4,12,1
0273608-23,5,“x”,5,12,0
0019526-01,34,“x”,1,12,1
7953535-01,38,“x”,3,12,0
0439770-46,42,“x”,5,12,4
A2E8JM,8,“x”,5,17,1
A2BPR-100,M,“x”,3,17,25
A2BYY32-433,38,“x”,10,17,1
A2C2R-001,L,“x”,4,17,1
A2A4FW,10.5,“x”,10,17,0
A2QDQ-P47,UNI,“x”,1,17,0
A127MM,11.5,“x”,9,17,2
A2HNNM,4,“x”,1,17,0
A2BPR-052,L,“x”,4,17,0
A2BPR-269,XXL,“x”,6,17,0
A2BPR-CL6,M,“x”,3,17,0
A26N4-288,M,“x”,3,17,2
A26NF-G99,M,“x”,3,17,0
A2D8K-433,S,“x”,2,17,1
12907M,4.5,“x”,3,17,99
A2MVZ-A58,L,“x”,4,17,0
A2FBD-288,L,“x”,4,17,10
V2GQ24KAMN2-G4P7,M,“x”,7,311,2
W2GI31KA0Q1-G011,S,“x”,5,311,3
O1YA42ZZ04M-F9PP,M/L,“x”,8,311,0
W2RK03D3ZTC-VEND,M,“x”,7,311,4
W1YI90J1311-JBLK,S,“x”,5,311,2
W2RD06KAVB3-JTMU,M,“x”,7,311,0
2763220-27,4,“x”,4,34,1
2533674-70,3,“x”,3,34,1
5523260-22,5,“x”,5,34,0
6463453-73,5,“x”,5,34,0
6483563-97,95B,“x”,26,34,1
5523263-31,4,“x”,4,34,1
4383129-38,1,“x”,1,34,8
4277333-99,95,“x”,6,34,4
5523240-01,4,“x”,4,34,2
3413695-72,6,“x”,6,34,1
6463429-01,4,“x”,4,34,0
5353881-01,4,“x”,4,34,0
4276248-34,85,“x”,4,34,1
4663518-28,2,“x”,2,34,0
4463213-66,6,“x”,6,34,0
5523245-96,3,“x”,3,34,5
5523262-20,4,“x”,4,34,2
5523239-74,3,“x”,3,34,6
7682956-34,4,“x”,11,34,0
5523237-17,6,“x”,6,34,0
4276256-99,90B,“x”,22,34,8
4443606-98,2,“x”,2,34,1
2533674-70,4,“x”,4,34,0
4933601-15,2,“x”,2,34,1
4933569-69,4,“x”,4,34,1
6469841-01,2,“x”,2,34,5
8697353428913,0,“x”,1,35,42
8697353487194,0,“x”,1,35,7
8697353441844,0,“x”,1,35,15
8697353505942,0,“x”,1,35,23
8697353423802,0,“x”,1,35,6
8697353464850,0,“x”,1,35,2
8697353476167,0,“x”,1,35,2
8697353478918,0,“x”,1,35,4
8697353500428,0,“x”,1,35,6
8697353417146,0,“x”,1,35,9
8697353423857,0,“x”,1,35,0
8697353423833,0,“x”,1,35,0
8697353392245,0,“x”,1,35,14
8697353321207,0,“x”,1,35,2
8697353470110,0,“x”,1,35,3
8697353481680,0,“x”,1,35,1
8697353470172,0,“x”,1,35,1
8697353506918,0,“x”,1,35,12
8697353481673,0,“x”,1,35,2
8697353467295,0,“x”,1,35,19
8697353539374,0,“x”,1,35,12
8697353463808,0,“x”,1,35,0
8697353135699,0,“x”,1,35,2
8697353505928,0,“x”,1,35,6
8697353492235,0,“x”,1,35,2
8697353408878,0,“x”,1,35,0
8697353485312,0,“x”,1,35,59
8697353499821,0,“x”,1,35,20
8697353478826,0,“x”,1,35,2
8697353469701,0,“x”,1,35,2
8697353501296,0,“x”,1,35,1
8697353540042,0,“x”,1,35,3
8697353502132,0,“x”,1,35,14
8697353534416,0,“x”,1,35,2
8697353478949,0,“x”,1,35,12
8697353453137,0,“x”,1,35,26
M2521TT2924-3150,58,“x”,6,39,1
U25ECA02214-1010,44,“x”,8,39,1
M2510BT2649-3229,L,“x”,4,39,2
TEONE-1788,XXL,“x”,6,40,1
TEBOX-956,L,“x”,4,40,3
TOCHARLES-207,34-48,“x”,21,40,7
BELINE-700,XL,“x”,5,40,3
LBONFLJOG1-6006,L,“x”,4,40,2
TEONE-435,L,“x”,4,40,0
NECETWOML-1788,M,“x”,3,40,2
BINOME-956,TU,“x”,6,40,6
NECETWO-1,M,“x”,3,40,12
TEONE-1721,L,“x”,4,40,0
BEDISPLAY-613,XL,“x”,5,40,0
BEPOLO-700,M,“x”,3,40,5
BENERD-2216,M,“x”,3,40,0
LBENFL8-250,M,“x”,3,40,0
RECEONE1-700,XL,“x”,5,40,1
NECETWO-2,XXL,“x”,6,40,7
MIKE-956,L,“x”,4,40,3
VUBUBBLE-1762,M,“x”,3,40,0
NEUNIR-700,XL,“x”,5,40,8
50473496-741,L,“x”,3,413,0
50469778-001,M,“x”,2,413,0
50482732-001,S,“x”,1,413,0
50450179-199,L,“x”,3,413,0
50466748-030,3034,“x”,111,413,0
50468272-100,M,“x”,2,413,0
50469708-060,XL,“x”,4,413,0
50474421-001,XXL,“x”,5,413,0
50469311-330,S,“x”,1,413,0
OW39104-0,ST,“x”,1,511,6
OW12161-0,ST,“x”,1,511,7
OW22412-R,ST,“x”,1,511,3
OWL2010QUE-0,ST,“x”,1,511,1
OW41115-R,M,“x”,4,511,1
OW12052-R205,ST,“x”,1,511,5
OW41064-215,M,“x”,4,511,2
OW32034-RG,ST,“x”,1,511,14
OW63233-0,S,“x”,2,511,1
OW39102-0,ST,“x”,1,511,5
OW12034-0,ST,“x”,1,511,1
BTA7660144-001,ST,“x”,1,515,5
PDA5150144-600,ST,“x”,1,515,8
BSA4580244-001,ST,“x”,1,515,5
BSA4570144-98A,ST,“x”,1,515,8
PDA5150244-600,ST,“x”,1,515,8
BMA8350544-019,ST,“x”,1,515,3
PDA5300244-647,ST,“x”,1,515,1
ACA7890244-171,ST,“x”,1,515,2
BPA5480344-250,ST,“x”,1,515,2
ANA5450144-647,ST,“x”,1,515,2
AAA6450344-424,ST,“x”,1,515,5
BTA6070344-50E,ST,“x”,1,515,2
AAA6310844-621,ST,“x”,1,515,1
APA5150344-431,ST,“x”,1,515,3
BSA6900244-001,ST,“x”,1,515,4
BSA4570244-98A,ST,“x”,1,515,3
27050355-99,20,“x”,3,54,3
17050182-47,20,“x”,3,54,2
17040984-02,12,“x”,11,54,1
77010539-01,19,“x”,2,54,1
17092020-99,21,“x”,4,54,0
37960369-20,19,“x”,2,54,0
37040026-99,40,“x”,6,54,0
37061316-88,21,“x”,4,54,0
37810456-20,21,“x”,4,54,2
37050251-06,22,“x”,5,54,3
37001054-30,21,“x”,4,54,1
27068643-02,34,“x”,2,54,0
37000007-35,20,“x”,3,54,1
37000007-01,22,“x”,5,54,1
27077742-08,22,“x”,5,54,1
37001043-88,19,“x”,2,54,1
27077879-43,22,“x”,5,54,0
27047743-43,21,“x”,4,54,0
27075769-84,21,“x”,4,54,0
27097113-14,21,“x”,4,54,1
27057118-87,22,“x”,5,54,0
37021290-TC,38,“x”,3,54,3
37040361-30,21,“x”,4,54,0
37050456-32,22,“x”,5,54,1
27028630-99,19,“x”,2,54,0
27068632-30,19,“x”,2,54,0
27038630-01,21,“x”,4,54,1
37040360-43,20,“x”,3,54,4
37040360-70,20,“x”,3,54,1
